system:time_start,LST_C_L7
"Aug 31, 2002",
"Sep 7, 2002",
"Sep 16, 2002",
"Oct 2, 2002",8.422
"Oct 18, 2002",
"Oct 25, 2002",
"Nov 3, 2002",
"Nov 10, 2002",
"Nov 26, 2002",
"Dec 5, 2002",-1.556
"Jan 29, 2003",
"Feb 7, 2003",-12.98
"Feb 14, 2003",
"Feb 23, 2003",-7.378
"Mar 2, 2003",
"Mar 11, 2003",
"Mar 18, 2003",
"Mar 27, 2003",-0.164
"Apr 12, 2003",-7.199
"Apr 19, 2003",
"Apr 28, 2003",
"May 5, 2003",
"May 21, 2003",
"May 30, 2003",25.01
"Sep 26, 2003",11.15
"Oct 28, 2003",-4.405
"Nov 13, 2003",-5.28
"Nov 22, 2003",0.321
"Dec 8, 2003",-8.813
"Jan 25, 2004",
"Apr 14, 2004",-0.361
"Apr 30, 2004",
"Jun 8, 2004",
"Jun 17, 2004",
"Jun 24, 2004",
"Aug 4, 2004",
"Aug 11, 2004",
"Oct 23, 2004",
"Oct 30, 2004",11.243
"Dec 1, 2004",
"Dec 10, 2004",-13.052
"Apr 1, 2005",-2.749
"Apr 24, 2005",
"May 3, 2005",
"May 10, 2005",
"May 19, 2005",2.888
"May 26, 2005",
"Jun 20, 2005",
"Jun 27, 2005",
"Jul 29, 2005",32.5
"Aug 30, 2005",
"Sep 8, 2005",
"Sep 24, 2005",
"Oct 1, 2005",
"Oct 10, 2005",12.01
"Nov 18, 2005",
"Dec 4, 2005",
"Jun 14, 2006",27.889
"Jul 9, 2006",
"Jul 16, 2006",
"Jul 25, 2006",
"Aug 10, 2006",
"Aug 26, 2006",
"Sep 11, 2006",
"Sep 27, 2006",
"Oct 13, 2006",
"Dec 7, 2006",
"Mar 13, 2007",-1.024
"Mar 29, 2007",
"Apr 7, 2007",
"Apr 14, 2007",0.951
"Apr 23, 2007",1.122
"Apr 30, 2007",
"May 25, 2007",21.286
"Jun 10, 2007",
"Jul 19, 2007",23.391
"Aug 4, 2007",14.783
"Sep 14, 2007",
"Sep 30, 2007",
"Mar 8, 2008",
"Mar 31, 2008",-0.166
"Apr 25, 2008",
"May 2, 2008",
"May 11, 2008",
"May 27, 2008",
"Jun 3, 2008",
"Jun 12, 2008",
"Jun 28, 2008",
"Aug 6, 2008",
"Aug 31, 2008",18.398
"Oct 9, 2008",
"Oct 25, 2008",
"Apr 3, 2009",0.419
"Apr 12, 2009",0.297
"Apr 19, 2009",
"Apr 28, 2009",
"May 14, 2009",
"Jun 15, 2009",
"Jul 1, 2009",
"Jul 17, 2009",23.647
"Jul 24, 2009",14.812
"Aug 2, 2009",
"Aug 18, 2009",
"Aug 25, 2009",22.073
"Sep 10, 2009",
"Sep 19, 2009",17.121
"Sep 26, 2009",
"Oct 5, 2009",8.424
"Oct 21, 2009",
"Nov 6, 2009",-4.255
"Apr 6, 2010",-1.566
"Apr 22, 2010",
"Jul 4, 2010",
"Jul 11, 2010",30.44
"Jul 20, 2010",
"Jul 27, 2010",
"Aug 5, 2010",20.402
"Aug 12, 2010",
"Aug 21, 2010",22.24
"Sep 6, 2010",
"Mar 24, 2011",-0.361
"Apr 9, 2011",
"Apr 18, 2011",
"Apr 25, 2011",
"May 20, 2011",
"Jun 5, 2011",
"Jun 28, 2011",20.995
"Jul 7, 2011",
"Jul 14, 2011",
"Jul 23, 2011",
"Aug 24, 2011",26.17
"Aug 31, 2011",
"Sep 16, 2011",
"Sep 25, 2011",12.077
"Oct 2, 2011",18.039
"Oct 18, 2011",
"Nov 3, 2011",7.74
"Nov 12, 2011",
"Nov 19, 2011",
"Nov 28, 2011",
"Dec 14, 2011",
"Jan 15, 2012",
"Jan 31, 2012",
"Mar 3, 2012",-6.031
"Mar 19, 2012",-2.47
"Mar 26, 2012",-1.024
"Apr 11, 2012",-7.319
"Apr 20, 2012",
"Apr 27, 2012",-1.05
"May 13, 2012",
"May 29, 2012",
"Jun 7, 2012",
"Jun 23, 2012",
"Jun 30, 2012",
"Jul 9, 2012",
"Jul 25, 2012",
"Aug 1, 2012",
"Aug 10, 2012",
"Aug 17, 2012",
"Sep 11, 2012",11.102
"Sep 18, 2012",15.72
"Oct 4, 2012",
"Oct 13, 2012",6.434
"Oct 20, 2012",21.077
"Nov 14, 2012",
"Nov 21, 2012",
"Dec 7, 2012",
"Mar 6, 2013",-1.966
"Mar 29, 2013",
"Apr 7, 2013",
"Apr 14, 2013",
"Apr 23, 2013",
"Apr 30, 2013",
"May 9, 2013",
"Jun 10, 2013",
"Jun 17, 2013",
"Jul 3, 2013",
"Jul 19, 2013",
"Jul 28, 2013",
"Aug 4, 2013",12.774
"Aug 13, 2013",
"Aug 29, 2013",18.556
"Sep 5, 2013",
"Sep 30, 2013",5.813
"Oct 7, 2013",
"Oct 23, 2013",14.917
"Nov 1, 2013",
"Nov 8, 2013",
"Nov 17, 2013",
"Dec 3, 2013",
"Jan 4, 2014",
"Jan 11, 2014",
"Feb 12, 2014",
"Feb 21, 2014",-3.679
"Feb 28, 2014",
"Mar 9, 2014",0.469
"Apr 17, 2014",
"May 19, 2014",
"May 28, 2014",
"Jun 4, 2014",
"Jun 13, 2014",
"Jun 29, 2014",
"Jul 6, 2014",
"Jul 15, 2014",
"Jul 22, 2014",
"Aug 7, 2014",
"Aug 16, 2014",
"Aug 23, 2014",
"Sep 8, 2014",
"Sep 17, 2014",15.732
"Sep 24, 2014",9.111
"Oct 3, 2014",
"Oct 10, 2014",
"Oct 19, 2014",12.818
"Oct 26, 2014",7.579
"Nov 4, 2014",11.062
"Nov 27, 2014",
"Dec 13, 2014",
"Jan 14, 2015",
"Feb 8, 2015",
"Feb 15, 2015",
"Feb 24, 2015",
"Mar 3, 2015",
"Mar 19, 2015",-2.749
"Apr 13, 2015",
"Apr 20, 2015",0.297
"Apr 29, 2015",
"May 15, 2015",
"May 22, 2015",15.832
"May 31, 2015",
"Jun 7, 2015",
"Jun 16, 2015",14.22
"Jun 23, 2015",
"Jul 2, 2015",
"Jul 9, 2015",
"Jul 18, 2015",27.901
"Jul 25, 2015",
"Aug 3, 2015",
"Aug 10, 2015",
"Aug 19, 2015",
"Aug 26, 2015",9.692
"Sep 4, 2015",12.646
"Sep 20, 2015",
"Sep 27, 2015",
"Oct 6, 2015",
"Oct 29, 2015",
"Nov 14, 2015",
"Nov 23, 2015",
"Nov 30, 2015",
"Dec 16, 2015",
"Jan 17, 2016",
"Feb 2, 2016",
"Feb 11, 2016",
"Feb 18, 2016",-5.096
"Feb 27, 2016",
"Mar 5, 2016",
"Mar 14, 2016",-8.627
"Mar 30, 2016",
"Apr 6, 2016",-0.37
"Apr 15, 2016",
"Apr 22, 2016",0.297
"May 1, 2016",
"May 8, 2016",
"May 24, 2016",
"Jun 18, 2016",
"Jun 25, 2016",
"Jul 4, 2016",
"Jul 11, 2016",
"Jul 20, 2016",
"Jul 27, 2016",
"Aug 28, 2016",24.947
"Sep 6, 2016",
"Sep 13, 2016",21.705
"Sep 22, 2016",
"Sep 29, 2016",
"Oct 15, 2016",
"Oct 24, 2016",
"Oct 31, 2016",
"Nov 9, 2016",
"Nov 16, 2016",
"Nov 25, 2016",1.227
"Dec 2, 2016",
"Jan 19, 2017",-15.12
"Feb 20, 2017",
"Mar 1, 2017",
"Mar 8, 2017",
"Mar 24, 2017",
"Apr 2, 2017",
"Apr 9, 2017",
"Apr 18, 2017",
"Apr 25, 2017",
"May 11, 2017",
"May 27, 2017",
"Jun 5, 2017",
"Jun 12, 2017",
"Jun 21, 2017",23.955
"Jun 28, 2017",
"Jul 7, 2017",
"Jul 14, 2017",
"Jul 23, 2017",
"Jul 30, 2017",
"Aug 8, 2017",
"Aug 15, 2017",
"Aug 24, 2017",9.303
"Aug 31, 2017",21.599
"Sep 9, 2017",
"Oct 2, 2017",
"Oct 18, 2017",12.501
"Nov 3, 2017",
"Nov 12, 2017",
"Nov 19, 2017",
"Jan 6, 2018",
"Jan 15, 2018",
"Jan 31, 2018",
"Feb 7, 2018",-8.627
"Feb 23, 2018",
"Mar 4, 2018",
"Mar 11, 2018",
"Mar 20, 2018",
"Mar 27, 2018",
"Apr 5, 2018",
"Apr 12, 2018",
"Apr 21, 2018",
"Apr 28, 2018",16.396
"May 7, 2018",19.695
"May 14, 2018",19.081
"May 23, 2018",
"May 30, 2018",
"Jun 8, 2018",
"Jun 15, 2018",19.266
"Jul 1, 2018",
"Jul 26, 2018",
"Aug 2, 2018",
"Aug 11, 2018",20.258
"Aug 18, 2018",
"Aug 27, 2018",14.505
"Sep 3, 2018",-6.49
"Sep 12, 2018",20.833
"Sep 19, 2018",
"Sep 28, 2018",7.296
"Oct 5, 2018",11.611
"Oct 14, 2018",12.52
"Oct 21, 2018",
"Oct 30, 2018",7.098
"Nov 6, 2018",
"Nov 15, 2018",2.151
"Dec 8, 2018",
"Jan 18, 2019",
"Feb 19, 2019",-3.039
"Feb 26, 2019",
"Mar 7, 2019",
"Mar 14, 2019",
"Mar 23, 2019",
"Mar 30, 2019",-4.739
"Apr 8, 2019",-0.37
"Apr 15, 2019",-1.691
"Apr 24, 2019",
"May 1, 2019",
"May 26, 2019",
"Jun 2, 2019",
"Jun 11, 2019",
"Jun 18, 2019",
"Jun 27, 2019",
"Jul 4, 2019",19.527
"Jul 20, 2019",
"Jul 29, 2019",
"Aug 5, 2019",6.294
"Aug 14, 2019",
"Aug 21, 2019",
"Aug 30, 2019",
"Sep 6, 2019",
"Sep 15, 2019",
"Sep 22, 2019",14.618
"Oct 1, 2019",
"Oct 17, 2019",
"Oct 24, 2019",
"Dec 4, 2019",-5.119
"Jan 12, 2020",
"Jan 21, 2020",-9.568
"Jan 28, 2020",
"Feb 13, 2020",
"Feb 22, 2020",
"Mar 9, 2020",
"Mar 16, 2020",-8.627
"Mar 25, 2020",-8.059
"Apr 1, 2020",-7.199
"Apr 10, 2020",
"Apr 17, 2020",
"Apr 26, 2020",
"May 12, 2020",
"May 19, 2020",
"Jun 4, 2020",7.952
"Jun 13, 2020",
"Jul 6, 2020",
"Jul 15, 2020",
"Jul 22, 2020",
"Jul 31, 2020",20.152
"Aug 7, 2020",25.678
"Aug 16, 2020",
"Aug 23, 2020",
"Sep 8, 2020",12.519
"Sep 17, 2020",
"Sep 24, 2020",14.744
"Oct 3, 2020",
"Oct 10, 2020",
"Oct 19, 2020",
"Oct 26, 2020",
"Nov 20, 2020",
"Nov 27, 2020",
"Feb 15, 2021",-21.173
"Feb 24, 2021",
"Mar 3, 2021",-2.89
"Mar 28, 2021",
"Apr 4, 2021",-5.096
"Apr 20, 2021",
"Apr 29, 2021",
"May 6, 2021",
"May 15, 2021",
"May 22, 2021",
"May 31, 2021",
"Jun 7, 2021",
"Jun 16, 2021",
"Jul 9, 2021",
"Jul 18, 2021",
"Jul 25, 2021",
"Aug 3, 2021",
"Aug 10, 2021",
"Aug 26, 2021",
"Sep 4, 2021",
"Sep 11, 2021",
"Sep 27, 2021",
"Oct 22, 2021",
"Oct 29, 2021",
"Nov 7, 2021",
"Feb 18, 2022",
"Feb 27, 2022",
"Mar 6, 2022",
"Mar 15, 2022",
"Mar 22, 2022",-1.776
"May 15, 2022",
"May 20, 2022",
"Jun 1, 2022",11.594
"Jun 6, 2022",
"Jun 18, 2022",
"Jul 22, 2022",21.164
"Jul 27, 2022",
"Aug 8, 2022",15.06
"Aug 25, 2022",
"Oct 20, 2022",5.028
"Nov 6, 2022",
"Feb 21, 2023",
"Mar 10, 2023",
"Mar 15, 2023",
"Apr 23, 2023",
"May 10, 2023",
"Jun 1, 2023",18.55
"Jun 23, 2023",
"Jun 28, 2023",
"Jul 15, 2023",16.246
"Jul 20, 2023",
"Aug 11, 2023",
"Aug 16, 2023",22.085
"Sep 2, 2023",12.824
"Sep 7, 2023",18.073
"Sep 12, 2023",
"Sep 29, 2023",
"Oct 4, 2023",1.503
