system:time_start,LST_C_L5,LST_C_L7,LST_C_L8,LST_C_L9,year,month,day
2007-06-09,28.406,,,,2007,6,9
2007-06-16,,,,,2007,6,16
2007-06-24,,,,,2007,6,24
2007-06-25,26.787,,,,2007,6,25
2007-07-11,,,,,2007,7,11
2007-07-18,,,,,2007,7,18
2007-07-19,,,,,2007,7,19
2007-07-26,,25.176,,,2007,7,26
2007-07-27,,,,,2007,7,27
2007-08-03,,,,,2007,8,3
2007-08-19,20.652,,,,2007,8,19
2007-08-28,15.814,,,,2007,8,28
2007-09-04,9.967,,,,2007,9,4
2007-09-13,,,,,2007,9,13
2007-09-20,,,,,2007,9,20
2007-09-29,,,,,2007,9,29
2007-10-14,,,,,2007,10,14
2007-12-17,,,,,2007,12,17
2007-12-26,,-8.627,,,2007,12,26
2008-01-11,,-1.024,,,2008,1,11
2008-02-03,,-8.059,,,2008,2,3
2008-02-12,,-3.72,,,2008,2,12
2008-02-19,,,,,2008,2,19
2008-02-28,,,,,2008,2,28
2008-03-06,,,,,2008,3,6
2008-03-07,-7.027,,,,2008,3,7
2008-03-15,,0.297,,,2008,3,15
2008-03-31,,,,,2008,3,31
2008-05-02,,,,,2008,5,2
2008-05-09,,,,,2008,5,9
2008-05-25,,,,,2008,5,25
2008-05-26,,,,,2008,5,26
2008-06-02,,,,,2008,6,2
2008-06-10,,,,,2008,6,10
2008-06-18,,,,,2008,6,18
2008-06-26,,,,,2008,6,26
2008-07-04,,,,,2008,7,4
2008-07-20,,,,,2008,7,20
2008-07-28,,27.026,,,2008,7,28
2008-07-29,27.774,,,,2008,7,29
2008-08-06,,23.649,,,2008,8,6
2008-08-13,,,,,2008,8,13
2008-08-21,19.755,,,,2008,8,21
2008-10-01,,,,,2008,10,1
2008-10-09,,,,,2008,10,9
2008-11-01,,9.716,,,2008,11,1
2008-12-03,,,,,2008,12,3
2008-12-28,,,,,2008,12,28
2009-01-13,,-6.031,,,2009,1,13
2009-02-05,,-1.024,,,2009,2,5
2009-02-06,,,,,2009,2,6
2009-03-10,,,,,2009,3,10
2009-03-18,,,,,2009,3,18
2009-03-25,,-5.792,,,2009,3,25
2009-04-03,,,,,2009,4,3
2009-04-10,,1.89,,,2009,4,10
2009-04-19,,12.981,,,2009,4,19
2009-04-26,,,,,2009,4,26
2009-04-27,21.163,,,,2009,4,27
2009-05-04,,,,,2009,5,4
2009-05-13,,,,,2009,5,13
2009-05-20,24.321,,,,2009,5,20
2009-06-05,,,,,2009,6,5
2009-06-13,,,,,2009,6,13
2009-06-14,24.2,,,,2009,6,14
2009-06-21,,,,,2009,6,21
2009-06-29,,,,,2009,6,29
2009-06-30,,,,,2009,6,30
2009-07-07,,,,,2009,7,7
2009-07-16,24.479,,,,2009,7,16
2009-07-23,30.404,,,,2009,7,23
2009-07-24,,,,,2009,7,24
2009-08-01,19.525,,,,2009,8,1
2009-08-08,,,,,2009,8,8
2009-08-09,,,,,2009,8,9
2009-08-16,,27.021,,,2009,8,16
2009-08-17,22.144,,,,2009,8,17
2009-08-24,21.725,,,,2009,8,24
2009-08-25,,,,,2009,8,25
2009-09-01,,25.839,,,2009,9,1
2009-09-02,,,,,2009,9,2
2009-09-09,18.807,,,,2009,9,9
2009-09-10,,20.275,,,2009,9,10
2009-09-18,,,,,2009,9,18
2009-09-25,,,,,2009,9,25
2009-09-26,,,,,2009,9,26
2009-10-04,,,,,2009,10,4
2009-10-20,,,,,2009,10,20
2009-11-05,,,,,2009,11,5
2009-11-12,,,,,2009,11,12
2009-11-20,,,,,2009,11,20
2009-11-21,,,,,2009,11,21
2009-11-28,,,,,2009,11,28
2009-12-07,,,,,2009,12,7
2009-12-14,,,,,2009,12,14
2010-02-16,-7.172,,,,2010,2,16
2010-02-25,,,,,2010,2,25
2010-03-04,,,,,2010,3,4
2010-03-29,,,,,2010,3,29
2010-04-05,,,,,2010,4,5
2010-04-06,,,,,2010,4,6
2010-04-13,,,,,2010,4,13
2010-04-21,12.315,,,,2010,4,21
2010-04-22,,-0.434,,,2010,4,22
2010-04-29,,21.318,,,2010,4,29
2010-05-23,,,,,2010,5,23
2010-05-24,,,,,2010,5,24
2010-06-08,,,,,2010,6,8
2010-06-09,,,,,2010,6,9
2010-06-17,,,,,2010,6,17
2010-06-24,,,,,2010,6,24
2010-06-25,,,,,2010,6,25
2010-07-03,,,,,2010,7,3
2010-07-10,8.938,,,,2010,7,10
2010-07-11,,,,,2010,7,11
2010-07-19,,,,,2010,7,19
2010-07-26,,,,,2010,7,26
2010-07-27,,,,,2010,7,27
2010-08-04,,,,,2010,8,4
2010-08-11,,,,,2010,8,11
2010-08-20,,,,,2010,8,20
2010-09-05,,,,,2010,9,5
2010-09-12,19.834,,,,2010,9,12
2010-09-20,,15.063,,,2010,9,20
2010-09-21,18.863,,,,2010,9,21
2010-10-07,,,,,2010,10,7
2010-10-14,9.015,,,,2010,10,14
2010-10-22,,0.297,,,2010,10,22
2010-10-23,,,,,2010,10,23
2010-10-30,11.68,,,,2010,10,30
2010-12-26,,,,,2010,12,26
2011-01-27,,,,,2011,1,27
2011-02-03,,,,,2011,2,3
2011-02-12,,,,,2011,2,12
2011-02-28,,,,,2011,2,28
2011-03-08,,-2.106,,,2011,3,8
2011-03-15,,2.566,,,2011,3,15
2011-03-16,,,,,2011,3,16
2011-03-24,,,,,2011,3,24
2011-04-09,,,,,2011,4,9
2011-04-16,,,,,2011,4,16
2011-04-17,10.266,,,,2011,4,17
2011-04-24,18.294,,,,2011,4,24
2011-04-25,,15.245,,,2011,4,25
2011-05-02,,,,,2011,5,2
2011-05-10,22.098,,,,2011,5,10
2011-05-19,,,,,2011,5,19
2011-05-26,26.492,,,,2011,5,26
2011-06-03,,,,,2011,6,3
2011-06-04,24.017,,,,2011,6,4
2011-06-11,,,,,2011,6,11
2011-06-20,,,,,2011,6,20
2011-06-27,24.121,,,,2011,6,27
2011-06-28,,,,,2011,6,28
2011-07-06,,,,,2011,7,6
2011-07-13,,,,,2011,7,13
2011-07-22,,,,,2011,7,22
2011-07-29,,,,,2011,7,29
2011-08-06,,17.024,,,2011,8,6
2011-08-14,22.018,,,,2011,8,14
2011-08-22,,28.747,,,2011,8,22
2011-08-23,33.467,,,,2011,8,23
2011-08-30,,,,,2011,8,30
2011-08-31,,17.798,,,2011,8,31
2011-09-15,10.362,,,,2011,9,15
2011-09-16,,19.684,,,2011,9,16
2011-09-23,,,,,2011,9,23
2011-09-24,16.304,,,,2011,9,24
2011-10-01,21.432,,,,2011,10,1
2011-10-02,,,,,2011,10,2
2011-10-09,,,,,2011,10,9
2011-10-17,11.099,,,,2011,10,17
2011-10-18,,11.394,,,2011,10,18
2011-10-25,,9.131,,,2011,10,25
2011-11-02,,,,,2011,11,2
2011-11-03,,,,,2011,11,3
2011-11-10,,,,,2011,11,10
2011-11-11,,,,,2011,11,11
2011-11-19,,,,,2011,11,19
2011-11-26,,,,,2011,11,26
2011-12-05,,,,,2011,12,5
2011-12-12,,-6.58,,,2011,12,12
2011-12-28,,,,,2011,12,28
2012-02-14,,,,,2012,2,14
2012-03-17,,2.246,,,2012,3,17
2012-03-26,,,,,2012,3,26
2012-04-02,,-0.361,,,2012,4,2
2012-04-11,,,,,2012,4,11
2012-04-18,,,,,2012,4,18
2012-04-27,,25.429,,,2012,4,27
2012-05-04,,,,,2012,5,4
2012-05-13,,,,,2012,5,13
2012-05-20,,28.149,,,2012,5,20
2012-05-29,,,,,2012,5,29
2012-06-21,,,,,2012,6,21
2012-06-30,,32.242,,,2012,6,30
2012-07-07,,,,,2012,7,7
2012-07-23,,,,,2012,7,23
2012-08-01,,,,,2012,8,1
2012-08-08,,,,,2012,8,8
2012-08-17,,,,,2012,8,17
2012-09-09,,23.922,,,2012,9,9
2012-09-18,,,,,2012,9,18
2012-09-25,,18.064,,,2012,9,25
2012-10-04,,,,,2012,10,4
2012-10-11,,9.016,,,2012,10,11
2012-10-20,,20.626,,,2012,10,20
2012-11-21,,5.347,,,2012,11,21
2012-12-07,,,,,2012,12,7
2013-03-04,,-1.468,,,2013,3,4
2013-03-20,,,,,2013,3,20
2013-03-24,,,,,2013,3,24
2013-03-29,,,,,2013,3,29
2013-03-29,,,,,2013,3,29
2013-04-13,,,,,2013,4,13
2013-04-14,,,,,2013,4,14
2013-04-21,,,,,2013,4,21
2013-04-22,,,,,2013,4,22
2013-04-30,,,,,2013,4,30
2013-05-15,,,,,2013,5,15
2013-06-08,,,,,2013,6,8
2013-06-09,,,,,2013,6,9
2013-06-16,,,20.127,,2013,6,16
2013-06-17,,30.909,,,2013,6,17
2013-07-02,,,,,2013,7,2
2013-07-03,,,,,2013,7,3
2013-07-10,,,,,2013,7,10
2013-07-11,,,,,2013,7,11
2013-07-18,,,25.434,,2013,7,18
2013-07-19,,,,,2013,7,19
2013-07-26,,,,,2013,7,26
2013-07-27,,,31.586,,2013,7,27
2013-08-03,,,32.382,,2013,8,3
2013-08-04,,,,,2013,8,4
2013-08-11,,,,,2013,8,11
2013-08-12,,,,,2013,8,12
2013-08-19,,,,,2013,8,19
2013-09-04,,,,,2013,9,4
2013-09-05,,23.32,,,2013,9,5
2013-09-21,,,,,2013,9,21
2013-09-28,,14.921,,,2013,9,28
2013-09-29,,,9.886,,2013,9,29
2013-10-06,,,,,2013,10,6
2013-10-07,,10.817,,,2013,10,7
2013-10-14,,8.328,,,2013,10,14
2013-10-15,,,,,2013,10,15
2013-10-22,,,,,2013,10,22
2013-10-23,,,,,2013,10,23
2013-10-31,,,6.426,,2013,10,31
2013-11-07,,,,,2013,11,7
2013-11-08,,,,,2013,11,8
2013-11-15,,,,,2013,11,15
2013-11-16,,,,,2013,11,16
2013-12-01,,,,,2013,12,1
2013-12-02,,,,,2013,12,2
2013-12-10,,-1.556,,,2013,12,10
2013-12-17,,-1.024,,,2013,12,17
2013-12-18,,,,,2013,12,18
2013-12-25,,,,,2013,12,25
2013-12-26,,,,,2013,12,26
2014-01-02,,,,,2014,1,2
2014-01-03,,,,,2014,1,3
2014-01-10,,,,,2014,1,10
2014-01-11,,,,,2014,1,11
2014-01-18,,0.297,,,2014,1,18
2014-01-19,,,,,2014,1,19
2014-02-03,,,,,2014,2,3
2014-02-04,,,3.316,,2014,2,4
2014-02-12,,,,,2014,2,12
2014-02-20,,,,,2014,2,20
2014-02-27,,,,,2014,2,27
2014-02-28,,,,,2014,2,28
2014-03-07,,4.159,,,2014,3,7
2014-03-08,,,,,2014,3,8
2014-03-15,,,,,2014,3,15
2014-03-31,,,,,2014,3,31
2014-04-01,,12.355,,,2014,4,1
2014-04-08,,,,,2014,4,8
2014-04-09,,,,,2014,4,9
2014-04-17,,2.888,,,2014,4,17
2014-04-24,,,,,2014,4,24
2014-04-25,,,,,2014,4,25
2014-05-02,,,,,2014,5,2
2014-05-10,,,,,2014,5,10
2014-05-19,,22.463,,,2014,5,19
2014-05-26,,,,,2014,5,26
2014-05-27,,,,,2014,5,27
2014-06-03,,,,,2014,6,3
2014-06-04,,,,,2014,6,4
2014-06-11,,34.778,,,2014,6,11
2014-06-12,,,22.201,,2014,6,12
2014-06-19,,,,,2014,6,19
2014-06-20,,,,,2014,6,20
2014-06-27,,,,,2014,6,27
2014-06-28,,,,,2014,6,28
2014-07-05,,,,,2014,7,5
2014-07-06,,,,,2014,7,6
2014-07-13,,,,,2014,7,13
2014-07-14,,,,,2014,7,14
2014-07-21,,,,,2014,7,21
2014-07-22,,,,,2014,7,22
2014-07-30,,,,,2014,7,30
2014-08-06,,,,,2014,8,6
2014-08-07,,,,,2014,8,7
2014-08-15,,,,,2014,8,15
2014-08-22,,,17.0,,2014,8,22
2014-08-23,,17.19,,,2014,8,23
2014-08-30,,16.715,,,2014,8,30
2014-08-31,,,,,2014,8,31
2014-09-07,,,,,2014,9,7
2014-09-08,,15.649,,,2014,9,8
2014-09-15,,,,,2014,9,15
2014-09-16,,,,,2014,9,16
2014-09-24,,,,,2014,9,24
2014-10-02,,,,,2014,10,2
2014-10-09,,,20.22,,2014,10,9
2014-10-10,,19.118,,,2014,10,10
2014-10-17,,,,,2014,10,17
2014-10-18,,,,,2014,10,18
2014-10-25,,,6.148,,2014,10,25
2014-10-26,,,,,2014,10,26
2014-11-02,,14.111,,,2014,11,2
2014-11-03,,,14.076,,2014,11,3
2014-11-10,,,,,2014,11,10
2014-11-11,,,,,2014,11,11
2014-11-26,,,,,2014,11,26
2014-11-27,,,,,2014,11,27
2014-12-04,,,,,2014,12,4
2014-12-12,,,,,2014,12,12
2014-12-13,,,,,2014,12,13
2014-12-20,,,,,2014,12,20
2014-12-21,,,,,2014,12,21
2015-01-06,,,-4.259,,2015,1,6
2015-01-13,,,-0.709,,2015,1,13
2015-01-14,,,,,2015,1,14
2015-01-21,,,,,2015,1,21
2015-01-22,,,-2.751,,2015,1,22
2015-01-29,,,,,2015,1,29
2015-02-06,,,,,2015,2,6
2015-02-07,,,-7.193,,2015,2,7
2015-02-14,,,-0.067,,2015,2,14
2015-02-15,,,,,2015,2,15
2015-02-22,,,,,2015,2,22
2015-02-23,,,,,2015,2,23
2015-03-03,,,,,2015,3,3
2015-03-10,,1.601,,,2015,3,10
2015-03-18,,,4.327,,2015,3,18
2015-03-19,,,,,2015,3,19
2015-03-26,,,,,2015,3,26
2015-04-03,,,,,2015,4,3
2015-04-11,,,,,2015,4,11
2015-04-12,,,,,2015,4,12
2015-04-19,,,11.088,,2015,4,19
2015-04-20,,,,,2015,4,20
2015-04-27,,15.398,,,2015,4,27
2015-05-05,,,,,2015,5,5
2015-05-13,,23.596,,,2015,5,13
2015-05-14,,,,,2015,5,14
2015-05-22,,,,,2015,5,22
2015-05-29,,17.396,,,2015,5,29
2015-05-30,,,,,2015,5,30
2015-06-06,,,31.237,,2015,6,6
2015-06-07,,,,,2015,6,7
2015-06-14,,,,,2015,6,14
2015-06-22,,,,,2015,6,22
2015-06-23,,,,,2015,6,23
2015-06-30,,,,,2015,6,30
2015-07-01,,,,,2015,7,1
2015-07-08,,,,,2015,7,8
2015-07-09,,,,,2015,7,9
2015-07-16,,,,,2015,7,16
2015-07-17,,,30.121,,2015,7,17
2015-07-24,,,,,2015,7,24
2015-07-25,,,,,2015,7,25
2015-08-01,,,,,2015,8,1
2015-08-09,,,30.002,,2015,8,9
2015-08-10,,,,,2015,8,10
2015-08-18,,,,,2015,8,18
2015-08-25,,,,,2015,8,25
2015-08-26,,,,,2015,8,26
2015-09-02,,,,,2015,9,2
2015-09-03,,,,,2015,9,3
2015-09-10,,,,,2015,9,10
2015-09-11,,,,,2015,9,11
2015-09-18,,,,,2015,9,18
2015-09-19,,,19.061,,2015,9,19
2015-09-27,,,,,2015,9,27
2015-10-05,,,,,2015,10,5
2015-10-12,,,8.008,,2015,10,12
2015-10-13,,,,,2015,10,13
2015-10-28,,,12.895,,2015,10,28
2015-11-05,,13.34,,,2015,11,5
2015-11-06,,,6.822,,2015,11,6
2015-11-13,,,,,2015,11,13
2015-11-14,,,,,2015,11,14
2015-11-21,,,,,2015,11,21
2015-12-07,,,,,2015,12,7
2015-12-08,,,3.128,,2015,12,8
2015-12-15,,,,,2015,12,15
2015-12-16,,,,,2015,12,16
2015-12-23,,4.431,,,2015,12,23
2015-12-24,,,4.882,,2015,12,24
2015-12-31,,,1.337,,2015,12,31
2016-01-01,,,,,2016,1,1
2016-01-08,,-3.396,,,2016,1,8
2016-01-09,,,,,2016,1,9
2016-01-16,,,,,2016,1,16
2016-01-17,,,,,2016,1,17
2016-02-02,,,,,2016,2,2
2016-02-09,,,,,2016,2,9
2016-02-17,,,,,2016,2,17
2016-02-18,,,,,2016,2,18
2016-02-25,,,,,2016,2,25
2016-02-26,,,,,2016,2,26
2016-03-04,,,,,2016,3,4
2016-03-05,,,,,2016,3,5
2016-03-12,,,,,2016,3,12
2016-03-20,,,0.81,,2016,3,20
2016-03-21,,,,,2016,3,21
2016-03-28,,-1.024,,,2016,3,28
2016-03-29,,,,,2016,3,29
2016-04-05,,,,,2016,4,5
2016-04-06,,,,,2016,4,6
2016-04-13,,,,,2016,4,13
2016-04-21,,,19.439,,2016,4,21
2016-04-22,,,,,2016,4,22
2016-04-29,,,,,2016,4,29
2016-04-30,,,,,2016,4,30
2016-05-07,,,22.136,,2016,5,7
2016-05-08,,,,,2016,5,8
2016-05-15,,,,,2016,5,15
2016-05-16,,,,,2016,5,16
2016-05-23,,,,,2016,5,23
2016-06-01,,,,,2016,6,1
2016-06-08,,,,,2016,6,8
2016-06-16,,,,,2016,6,16
2016-06-17,,,,,2016,6,17
2016-06-24,,,,,2016,6,24
2016-06-25,,,,,2016,6,25
2016-07-02,,,,,2016,7,2
2016-07-03,,,,,2016,7,3
2016-07-10,,,28.42,,2016,7,10
2016-07-11,,,,,2016,7,11
2016-07-18,,,,,2016,7,18
2016-07-19,,,,,2016,7,19
2016-07-26,,,21.171,,2016,7,26
2016-07-27,,,,,2016,7,27
2016-08-03,,,,,2016,8,3
2016-08-04,,,26.893,,2016,8,4
2016-08-11,,,13.796,,2016,8,11
2016-08-19,,,,,2016,8,19
2016-08-20,,,24.495,,2016,8,20
2016-08-27,,,28.761,,2016,8,27
2016-08-28,,30.22,,,2016,8,28
2016-09-04,,,,,2016,9,4
2016-09-05,,,,,2016,9,5
2016-09-12,,,24.511,,2016,9,12
2016-09-13,,25.935,,,2016,9,13
2016-09-20,,,,,2016,9,20
2016-09-21,,,,,2016,9,21
2016-09-28,,,,,2016,9,28
2016-09-29,,17.175,,,2016,9,29
2016-10-07,,,,,2016,10,7
2016-10-14,,,,,2016,10,14
2016-10-15,,,,,2016,10,15
2016-10-22,,,,,2016,10,22
2016-10-23,,,,,2016,10,23
2016-10-30,,,,,2016,10,30
2016-10-31,,6.336,,,2016,10,31
2016-11-07,,,,,2016,11,7
2016-11-08,,,,,2016,11,8
2016-11-15,,,,,2016,11,15
2016-11-23,,5.132,,,2016,11,23
2016-11-24,,,,,2016,11,24
2016-12-02,,,,,2016,12,2
2016-12-09,,,,,2016,12,9
2016-12-10,,,,,2016,12,10
2016-12-17,,,,,2016,12,17
2016-12-26,,,,,2016,12,26
2017-01-02,,,,,2017,1,2
2017-01-03,,,,,2017,1,3
2017-01-10,,,,,2017,1,10
2017-01-11,,,-8.539,,2017,1,11
2017-01-18,,,,,2017,1,18
2017-01-19,,,,,2017,1,19
2017-01-26,,,,,2017,1,26
2017-01-27,,,-4.982,,2017,1,27
2017-02-04,,-2.362,,,2017,2,4
2017-02-11,,-2.362,,,2017,2,11
2017-02-19,,,,,2017,2,19
2017-02-20,,,,,2017,2,20
2017-02-27,,,,,2017,2,27
2017-02-28,,,,,2017,2,28
2017-03-08,,,,,2017,3,8
2017-03-16,,,3.023,,2017,3,16
2017-03-24,,,,,2017,3,24
2017-03-31,,18.16,,,2017,3,31
2017-04-01,,,19.951,,2017,4,1
2017-04-08,,,,,2017,4,8
2017-04-09,,,,,2017,4,9
2017-04-16,,,,,2017,4,16
2017-04-17,,,,,2017,4,17
2017-04-24,,,4.046,,2017,4,24
2017-04-25,,,,,2017,4,25
2017-05-02,,,,,2017,5,2
2017-05-03,,,,,2017,5,3
2017-05-10,,,1.131,,2017,5,10
2017-05-11,,,,,2017,5,11
2017-05-18,,,,,2017,5,18
2017-05-19,,,29.456,,2017,5,19
2017-05-26,,,22.497,,2017,5,26
2017-05-27,,27.599,,,2017,5,27
2017-06-03,,,,,2017,6,3
2017-06-11,,,26.353,,2017,6,11
2017-06-12,,,,,2017,6,12
2017-06-19,,30.871,,,2017,6,19
2017-06-20,,,31.286,,2017,6,20
2017-06-27,,,,,2017,6,27
2017-06-28,,27.447,,,2017,6,28
2017-07-05,,,,,2017,7,5
2017-07-06,,,28.261,,2017,7,6
2017-07-13,,,19.419,,2017,7,13
2017-07-14,,,,,2017,7,14
2017-07-21,,,,,2017,7,21
2017-07-22,,,,,2017,7,22
2017-07-29,,,21.696,,2017,7,29
2017-07-30,,15.314,,,2017,7,30
2017-08-06,,,,,2017,8,6
2017-08-07,,,,,2017,8,7
2017-08-14,,,,,2017,8,14
2017-08-15,,26.417,,,2017,8,15
2017-08-22,,,,,2017,8,22
2017-08-23,,,21.075,,2017,8,23
2017-08-30,,,27.13,,2017,8,30
2017-08-31,,,,,2017,8,31
2017-09-07,,,,,2017,9,7
2017-09-08,,,,,2017,9,8
2017-09-15,,,,,2017,9,15
2017-09-23,,,,,2017,9,23
2017-09-24,,,,,2017,9,24
2017-10-01,,,,,2017,10,1
2017-10-02,,14.593,,,2017,10,2
2017-10-09,,,,,2017,10,9
2017-10-10,,,,,2017,10,10
2017-10-17,,,20.807,,2017,10,17
2017-10-18,,,,,2017,10,18
2017-10-25,,,,,2017,10,25
2017-10-26,,,,,2017,10,26
2017-11-02,,,,,2017,11,2
2017-11-03,,,,,2017,11,3
2017-11-11,,,,,2017,11,11
2017-11-19,,,,,2017,11,19
2017-11-26,,,,,2017,11,26
2017-11-27,,,,,2017,11,27
2017-12-12,,,,,2017,12,12
2017-12-13,,,,,2017,12,13
2017-12-29,,,,,2017,12,29
2018-01-05,,,,,2018,1,5
2018-01-06,,,,,2018,1,6
2018-01-29,,,,,2018,1,29
2018-01-30,,,-1.528,,2018,1,30
2018-02-06,,,-7.773,,2018,2,6
2018-02-14,,,,,2018,2,14
2018-02-15,,,,,2018,2,15
2018-02-22,,,,,2018,2,22
2018-02-23,,,,,2018,2,23
2018-03-02,,-8.627,,,2018,3,2
2018-03-03,,,-4.482,,2018,3,3
2018-03-10,,,,,2018,3,10
2018-03-11,,,,,2018,3,11
2018-03-27,,,,,2018,3,27
2018-04-03,,-0.164,,,2018,4,3
2018-04-04,,,-2.908,,2018,4,4
2018-04-11,,,,,2018,4,11
2018-04-12,,,,,2018,4,12
2018-04-19,,23.7,,,2018,4,19
2018-04-20,,,23.117,,2018,4,20
2018-04-27,,,17.463,,2018,4,27
2018-04-28,,25.477,,,2018,4,28
2018-05-05,,,,,2018,5,5
2018-05-06,,,20.562,,2018,5,6
2018-05-13,,,23.058,,2018,5,13
2018-05-14,,,,,2018,5,14
2018-05-21,,,,,2018,5,21
2018-05-22,,,20.738,,2018,5,22
2018-05-29,,,26.162,,2018,5,29
2018-05-30,,,,,2018,5,30
2018-06-06,,21.765,,,2018,6,6
2018-06-07,,,25.076,,2018,6,7
2018-06-15,,,,,2018,6,15
2018-06-22,,,,,2018,6,22
2018-06-23,,,,,2018,6,23
2018-06-30,,,,,2018,6,30
2018-07-01,,,,,2018,7,1
2018-07-08,,24.061,,,2018,7,8
2018-07-09,,,,,2018,7,9
2018-07-16,,,,,2018,7,16
2018-07-17,,24.602,,,2018,7,17
2018-07-24,,22.6,,,2018,7,24
2018-07-25,,,26.092,,2018,7,25
2018-08-01,,,29.787,,2018,8,1
2018-08-02,,,,,2018,8,2
2018-08-10,,,,,2018,8,10
2018-08-17,,,25.387,,2018,8,17
2018-08-18,,,,,2018,8,18
2018-08-26,,,,,2018,8,26
2018-09-10,,22.756,,,2018,9,10
2018-09-11,,,,,2018,9,11
2018-09-18,,,24.228,,2018,9,18
2018-09-19,,,,,2018,9,19
2018-09-26,,3.508,,,2018,9,26
2018-09-27,,,19.925,,2018,9,27
2018-10-04,,,10.863,,2018,10,4
2018-10-05,,,,,2018,10,5
2018-10-12,,,,,2018,10,12
2018-10-13,,,19.435,,2018,10,13
2018-10-20,,,,,2018,10,20
2018-10-21,,,,,2018,10,21
2018-10-29,,,,,2018,10,29
2018-11-05,,,,,2018,11,5
2018-11-06,,14.009,,,2018,11,6
2018-11-13,,,,,2018,11,13
2018-11-14,,,5.983,,2018,11,14
2018-11-21,,,,,2018,11,21
2018-11-29,,-5.792,,,2018,11,29
2018-11-30,,,,,2018,11,30
2018-12-07,,,,,2018,12,7
2018-12-08,,,,,2018,12,8
2018-12-15,,,,,2018,12,15
2018-12-16,,,,,2018,12,16
2018-12-23,,,,,2018,12,23
2019-01-08,,,,,2019,1,8
2019-01-16,,,,,2019,1,16
2019-01-17,,,,,2019,1,17
2019-02-02,,,,,2019,2,2
2019-02-09,,,,,2019,2,9
2019-02-10,,,,,2019,2,10
2019-02-17,,-0.834,,,2019,2,17
2019-02-18,,,-0.219,,2019,2,18
2019-02-25,,,0.977,,2019,2,25
2019-02-26,,,,,2019,2,26
2019-03-06,,,,,2019,3,6
2019-03-13,,,,,2019,3,13
2019-03-14,,,,,2019,3,14
2019-03-21,,0.525,,,2019,3,21
2019-03-22,,,,,2019,3,22
2019-03-29,,,,,2019,3,29
2019-03-30,,0.951,,,2019,3,30
2019-04-06,,,,,2019,4,6
2019-04-07,,,,,2019,4,7
2019-04-14,,,,,2019,4,14
2019-04-15,,,,,2019,4,15
2019-04-22,,21.47,,,2019,4,22
2019-04-23,,,,,2019,4,23
2019-04-30,,,,,2019,4,30
2019-05-01,,,,,2019,5,1
2019-05-08,,7.826,,,2019,5,8
2019-05-17,,,,,2019,5,17
2019-05-24,,,,,2019,5,24
2019-05-25,,,,,2019,5,25
2019-06-01,,,19.651,,2019,6,1
2019-06-02,,,,,2019,6,2
2019-06-09,,25.195,,,2019,6,9
2019-06-10,,,22.6,,2019,6,10
2019-06-17,,,,,2019,6,17
2019-06-18,,,,,2019,6,18
2019-06-25,,31.291,,,2019,6,25
2019-06-26,,,36.833,,2019,6,26
2019-07-03,,,22.614,,2019,7,3
2019-07-04,,,,,2019,7,4
2019-07-12,,,,,2019,7,12
2019-07-19,,,,,2019,7,19
2019-07-20,,19.788,,,2019,7,20
2019-07-27,,,,,2019,7,27
2019-07-28,,,,,2019,7,28
2019-08-04,,,,,2019,8,4
2019-08-05,,,,,2019,8,5
2019-08-12,,,,,2019,8,12
2019-08-13,,,19.029,,2019,8,13
2019-08-20,,,,,2019,8,20
2019-08-21,,,,,2019,8,21
2019-08-28,,,,,2019,8,28
2019-08-29,,,,,2019,8,29
2019-09-05,,,,,2019,9,5
2019-09-06,,,,,2019,9,6
2019-09-13,,,,,2019,9,13
2019-09-14,,,,,2019,9,14
2019-09-21,,,18.952,,2019,9,21
2019-09-22,,,,,2019,9,22
2019-09-29,,,,,2019,9,29
2019-09-30,,,,,2019,9,30
2019-10-07,,,,,2019,10,7
2019-10-08,,,,,2019,10,8
2019-10-15,,19.421,,,2019,10,15
2019-10-16,,,,,2019,10,16
2019-10-23,,,19.661,,2019,10,23
2019-10-24,,,,,2019,10,24
2019-10-31,,2.45,,,2019,10,31
2019-11-01,,,4.647,,2019,11,1
2019-11-08,,,,,2019,11,8
2019-11-16,,2.888,,,2019,11,16
2019-11-17,,,,,2019,11,17
2019-11-24,,,,,2019,11,24
2019-11-25,,,,,2019,11,25
2019-12-02,,,,,2019,12,2
2019-12-03,,,,,2019,12,3
2019-12-10,,,,,2019,12,10
2019-12-11,,-5.096,,,2019,12,11
2019-12-18,,,,,2019,12,18
2019-12-19,,,,,2019,12,19
2019-12-27,,,,,2019,12,27
2020-01-03,,-1.024,,,2020,1,3
2020-01-11,,,,,2020,1,11
2020-01-12,,-4.704,,,2020,1,12
2020-01-20,,,,,2020,1,20
2020-01-27,,,,,2020,1,27
2020-01-28,,,,,2020,1,28
2020-02-04,,,,,2020,2,4
2020-02-05,,,,,2020,2,5
2020-02-13,,,,,2020,2,13
2020-02-21,,,,,2020,2,21
2020-02-28,,,,,2020,2,28
2020-03-08,,,,,2020,3,8
2020-03-15,,,4.621,,2020,3,15
2020-03-16,,,,,2020,3,16
2020-03-23,,,,,2020,3,23
2020-03-24,,,,,2020,3,24
2020-03-31,,,,,2020,3,31
2020-04-01,,,,,2020,4,1
2020-04-08,,19.717,,,2020,4,8
2020-04-09,,,19.779,,2020,4,9
2020-04-16,,,20.566,,2020,4,16
2020-04-17,,14.84,,,2020,4,17
2020-04-24,,-13.285,,,2020,4,24
